work_id,user_id,title,username,fandoms,rating,warnings,slash_categories,status,date_updated,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
work_3171550,user-203828,Running on Air,eleventy7,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['Multi'],Complete Work,25 Dec 2014,"['Draco Malfoy/Harry Potter', 'Harry/Ginny', 'past Draco/Astoria']","['Draco Malfoy', 'Harry Potter', 'Hermione Granger', 'Ron Weasley', 'Astoria Greengrass', 'Ginny Weasley']","['Mystery', 'Drama', 'Friendship', 'Slow Burn']",No summary,English,74875,17/17,3614,34682,11665,662332
work_1227880,user-211835,All Our Secrets Laid Bare,firethesound,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,23 Feb 2014,"['Draco Malfoy/Harry Potter', 'Hermione Granger/Ron Weasley', 'Harry Potter/Original Male Character(s)']","['Draco Malfoy', 'Harry Potter', 'Ron Weasley', 'Hermione Granger', 'Original Male Character(s)', 'Original Female Character(s)', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'Kingsley Shacklebolt']","['Auror Partners', 'Sexual Content', 'Wandless Magic', 'Mystery', 'Investigations', 'Magical Tattoos', 'Getting Together', 'Trapped', 'Secrets', 'Secret Relationship', 'Shower Sex', 'First Time', 'Loss of Virginity', 'Blow Jobs', 'Office Sex', 'Duelling', 'Falling In Love', 'Hats', 'Glasses', 'Curry', 'Tea', 'Bars and Pubs']",No summary,English,149549,16/16,3152,34368,10747,798035
work_1651109,user-149808,Text Talk,merlywhirls,['Harry Potter - J. K. Rowling'],Not Rated,"['Choose Not To Use Archive Warnings', 'No Archive Warnings Apply']",['No category'],Complete Work,31 Dec 2015,"['Sirius Black/Remus Lupin', 'wolfstar - Relationship']","['Sirius Black', 'Remus Lupin', 'James Potter', 'Peter Pettigrew', 'Moony', 'Wormtail', 'Padfoot', 'Prongs', 'Lily Evans', 'Lily Potter', 'Alice Longbottom', 'Frank Longbottom']","['text', 'Texting', 'text fic', 'Hospital', 'Boarding School', 'MWPP', 'Marauders era', 'The Marauders - Freeform', 'Maurders AU', 'AU', 'Alternate Universe', 'Modern AU', 'texting fic', 'School', 'Injury', 'Mention of family abuse', 'mention of depression', 'family stuff', 'Parents', 'Illness', 'Homophobic Slurs']",No summary,English,141250,14/14,3234,33854,8238,758339
work_15087428,user-2029570,Harry Potter and the Greatest Show,shadowscribe,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Work in Progress,26 Jul 2022,"['Harry Potter/Tom Riddle', 'Harry Potter/Tom Riddle | Voldemort']","['Harry Potter', 'Albus Dumbledore', 'Tom Riddle | Voldemort', 'Sirius Black', 'Remus Lupin', 'Ron Weasley', 'Hermione Granger', 'Severus Snape', 'Draco Malfoy', 'Neville Longbottom', 'Hannah Abbott', 'Susan Bones', 'Blaise Zabini', 'Mandy Brocklehurst']","['do not copy to another site', 'Time Travel', 'Master of Death Harry Potter', 'Slytherin Harry Potter', 'Harry living his own life', 'Harry has no idea what he is doing', 'but he tries', 'Moral Ambiguity', 'Gray Harry', 'Neutral Harry', 'Manipulative Albus Dumbledore', 'but he also tries', 'it just doesnt work out the way he wants', 'Slytherins are people too', 'Work In Progress', 'irregular updates', 'Post-Traumatic Stress Disorder - PTSD', 'Implied/Referenced Child Abuse', 'Magically Powerful Harry Potter', 'Paganism', 'Pagan Festivals', 'papa snape', 'Slow Burn', 'But does it count as slow burn if we are just waiting for Harry to grow up', 'no beta we die like men', 'monstrously long fic', 'seriously', 'the sort of fic where you sink up to your eyeballs and marinate for a while', 'it is 120k words before Harry and Tom even talk', 'this started out as crack but then it got serious']",No summary,English,177701,25/?,6559,32390,10245,874820
work_1439476,user-6004,An Issue of Consequence,Faith Wood (faithwood),['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,15 Apr 2014,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Blaise Zabini', 'Pansy Parkinson']","['HP: EWE', 'Hogwarts Eighth Year', 'Romance', 'Mystery', 'Humor', 'Explicit Sexual Content']",No summary,English,20798,5/5,655,32348,5637,495885
work_15153092,user-3861138,All You Want,senlinyu,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['F/M'],Complete Work,08 Apr 2019,['Hermione Granger/Draco Malfoy'],"['Hermione Granger', 'Ginny Weasley', 'Draco Malfoy', 'Daphne Greengrass', 'Astoria Greengrass', 'Neville Longbottom', 'Theodore Nott', 'Anthony Goldstein', 'Minerva McGonagall', 'Pansy Parkinson']","['Hogwarts Eighth Year', 'Hogwarts Era', 'Post-Battle of Hogwarts', 'Post-War', 'Alternate Universe - Canon Divergence', 'Canon Compliant', 'Not Epilogue Compliant', 'Harry Potter Epilogue What Epilogue | EWE', 'Alpha/Beta/Omega Dynamics', 'Alpha/Omega', 'Alpha Draco Malfoy', 'Omega Hermione Granger', 'Mating Cycles/In Heat', 'Dominance', 'Submission', 'Knotting', 'Courtship', 'Scenting', 'Explicit Sexual Content', 'Porn With Plot', 'Hurt/Comfort', 'Omega Verse', 'Possessive Behavior', 'Attempted Sexual Assault', 'Not By Draco', 'Implied/Referenced Sexual Assault', 'Protective Draco Malfoy', 'Possessive Draco Malfoy', 'Miscommunication', 'Pining Draco Malfoy']",No summary,English,172650,36/36,5801,32161,7582,1142536
work_16138103,user-47258,you've got the antidote for me,Kandakicksass,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,30 Sep 2018,"['Draco Malfoy/Harry Potter', 'Hermione Granger/Ron Weasley']","['Draco Malfoy', 'Harry Potter', 'Ron Weasley', 'Hermione Granger', 'Penelope Clearwater']","['Alternate Universe - Soulmates', 'Soul Bond', 'Red String of Fate', 'Heavy Angst', 'Terminal Illnesses', 'Major Illness']",No summary,English,20730,1/1,1120,32031,8937,309508
work_5684710,user-88480,punch-drunk fingerprints,tamerofdarkstars,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,09 Jan 2016,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter']","[""I Don't Even Know"", 'Fluff', 'First Kiss', 'Soulmate-Identifying Marks', 'Alternate Universe - Soulmates', 'Hogwarts Eighth Year', 'This Is STUPID', 'draco secretly reads soulmate romance novels', 'Перевод на русский | Translation in Russian', 'Spanish Translation', '中文翻译 | Translation in Chinese']",No summary,English,1983,1/1,322,31686,3032,256034
work_22230682,user-223039,The Darkening of Your Soul,Maeglin_Yedi,['Harry Potter - J. K. Rowling'],Mature,['Underage'],['M/M'],Work in Progress,30 Sep 2022,"['Harry Potter/Tom Riddle', 'Harry Potter/Tom Riddle | Voldemort', 'Harry Potter/Voldemort']","['Harry Potter', 'Tom Riddle', 'Lord Voldemort', 'Luna Lovegood', 'Albus Dumbledore', 'Severus Snape', 'Draco Malfoy', 'Neville Longbottom', 'Blaise Zabini', 'Theodore Nott', 'Daphne Greengrass', 'Pansy Parkinson', 'Ernie Macmillan', 'Justin Finch-Fletchley', 'Tracey Davis (Harry Potter)', 'Susan Bones', 'Hannah Abbott', 'Peter Pettigrew', 'Sirius Black', 'Remus Lupin', 'Kreacher (Harry Potter)', 'Ron Weasley', 'Hermione Granger', 'Minerva McGonagall', 'Bartemius Crouch Jr.']","['Enemies to Friends to Lovers', 'Time Travel', 'Time Travel Fix-It', 'Alternate Universe - Time Travel', 'Do-Over', 'Fix-It', 'Fix-It of Sorts', 'Eventual Smut', 'Eventual Happy Ending', 'Master of Death Harry Potter', 'Bottom Harry', 'Morally Grey Harry Potter', 'Consensual Underage Sex', 'eventually', 'Sane Tom Riddle', 'Possessive Tom Riddle', 'Top Tom Riddle', 'Idiots in Love', 'Harry Potter is a Horcrux', 'Harry Potter is So Done', 'Harry Potter is a Brat', 'Harry Potter is Bad at Feelings', 'BAMF Neville Longbottom', 'Neville Longbottom is a Good Friend', 'No character bashing', 'BAMF Luna Lovegood', 'Luna Lovegood is a Good Friend', 'Manipulative Albus Dumbledore', 'Misguided Albus Dumbledore', 'Angst and Humor', 'Maybe some character bashing', 'Slytherin Harry Potter', 'Good Slytherins', 'Slytherins Being Slytherins', 'Oblivious Harry Potter', 'Sane Voldemort (Harry Potter)', 'Somewhat Good Voldemort (Harry Potter)', 'Harry Potter is the Heir to the House of Black', 'POV Harry Potter', 'Post-Traumatic Stress Disorder - PTSD', 'Mental Health Issues', 'Past Child Abuse']",No summary,English,249434,54/?,8144,31113,8911,1056608
work_6614155,user-55517,Full circle,tetsurashian,['Harry Potter - J. K. Rowling'],Not Rated,['Choose Not To Use Archive Warnings'],['M/M'],Work in Progress,31 Jan 2019,"['Harry Potter/Tom Riddle | Voldemort', 'Harry Potter/Tom Riddle']","['Harry Potter', 'Tom Riddle | Voldemort']","['Alternate Universe', 'A different kind of soulmate', 'Master of Death Harry Potter', 'Reincarnation', 'Humor', 'Crack Treated Seriously']",No summary,English,67460,27/?,5053,30604,9382,477560
work_4701869,user-103410,Oh God Not Again!,Sarah1281,['Harry Potter - J. K. Rowling'],General Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,01 Sep 2015,"['Hermione Granger & Harry Potter & Ron Weasley', 'Draco Malfoy & Harry Potter', 'Neville Longbottom & Harry Potter', 'Sirius Black & Remus Lupin & Harry Potter', 'Luna Lovegood & Harry Potter']","['Harry Potter', 'Sirius Black', 'Hermione Granger', 'Ron Weasley', 'Neville Longbottom', 'Draco Malfoy', 'Severus Snape', 'Remus Lupin', 'Luna Lovegood', 'Cedric Diggory', 'Percy Weasley', 'Dobby (Harry Potter)', 'Fred Weasley', 'George Weasley']","['Old Fic', 'Humor', 'Time Travel', 'like literally - Freeform', 'originally posted september13 2008 on ff.net', 'story completed as of december 22 2009', 'also I read all comments', 'of course I read all comments']",No summary,English,150710,50/50,4109,30459,8329,1003040
work_16052816,user-7388,Away Childish Things,lettered,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,07 Nov 2018,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter']","['Age Regression/De-Aging', 'Past Child Abuse', 'Past Malnutrition', 'Past Neglect', 'Past Touch Deprivation', 'Dyslexia', 'Eating Disorders', 'Verbal Abuse', 'Internalized Homophobia', 'Homophobia', 'Biphobia', 'Homophobic Slurs', 'Pure-blood Bigotry', 'Pure-blood Slurs', 'Crying', 'Grief/Mourning', 'Off-screen death of a secondary character', 'the Death is an Implied Suicide', 'Mommy Issues', 'Daddy Issues', 'Toxic Masculinity', 'Long Hair', 'Emotional Dysfunction', 'Age Difference', 'Blood', 'Bodyswap (kind of)', 'Love Potion/Spell', 'Potions Accident', 'Family', 'Hurt/Comfort', 'heavy on the comfort', 'Endearments', 'Bacon']",No summary,English,153881,13/13,5069,30419,10232,512210
work_1319809,user-258757,"The Electric Fizzing Prick Pistols, or Whatever",whitmans_kiss,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,01 Aug 2013,"['Sirius Black/Remus Lupin', 'James/Lily', 'James Potter/Lily Evans Potter']","['Remus Lupin', 'Sirius Black', 'James Potter', 'Lily Evans Potter', 'Peter Pettigrew']","['Magical Realism', 'Soulmates', 'Soulmate-Identifying Marks', 'Alternate Universe - Soulmates', 'Hogwarts Era', 'Hogwarts Fifth Year', 'Hogwarts Seventh Year', 'MWPP Era', 'Community: rs_games', 'Explicit Language', 'Humor']",No summary,English,3816,1/1,455,29887,3313,263995
work_3178065,user-248160,Right Hand Red,lq_traintracks (lumosed_quill),['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,31 Jan 2015,['Draco Malfoy/Harry Potter'],"['Hermione Granger', 'Ron Weasley', 'Pansy Parkinson', 'Seamus Finnigan', 'Ginny Weasley', 'Neville Longbottom', 'Luna Lovegood', 'Millicent Bulstrode', 'Dean Thomas', 'Blaise Zabini', 'Parvati Patil', 'Padma Patil', 'Portrait Severus Snape', 'Gordon the Ferret', 'OMC', 'Minerva McGonagall']","['Hogwarts Eighth Year', 'Unresolved Sexual Tension', 'Unresolved Romantic Tension', 'Bottom Draco', 'future switching', 'Party Games', 'Drunkenness', 'Hand Jobs', 'Blow Jobs', 'Anal Sex', 'First Time', 'Loss of Virginity', 'Secret Relationship']",No summary,English,73173,3/3,2108,29637,8208,585302
work_7548181,user-8,Slithering,astolat,['Harry Potter - J. K. Rowling'],Explicit,"['Choose Not To Use Archive Warnings', 'Graphic Depictions Of Violence']",['M/M'],Complete Work,21 Jul 2016,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Narcissa Black Malfoy', 'Lucius Malfoy', 'Hermione Granger', 'Andromeda Black Tonks']","['Post-War', 'aftermath of war', 'Reconciliation', 'Courtship']",No summary,English,27355,1/1,950,29438,7815,358133
work_1704125,user-6004,Dangerous,Faith Wood (faithwood),['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,28 May 2014,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter']","['Knotting', 'Trapped', 'Post-Hogwarts', 'Auror Harry', 'Werewolves', 'Werewolf Draco', 'Scent Kink', 'Size Kink']",No summary,English,6342,1/1,232,28863,3453,370727
work_787368,user-56490,"Hey, Potter",SunseticMonster,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,06 May 2013,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Ron Weasley', 'Gregory Goyle', 'Pansy Parkinson']","['Ghosts', 'Drinking', 'Mind/Mood Altering Substances', 'Hogwarts Eighth Year', 'Alcohol', 'Drama', 'Fluff and Angst']",No summary,English,16024,1/1,371,28687,4487,305403
work_10404927,user-1578010,Harry Potter and the Shadowed Light,Itshannieee,['Harry Potter - J. K. Rowling'],Mature,['No Archive Warnings Apply'],"['M/M', 'F/M']",Work in Progress,16 Aug 2022,"['Harry Potter/Tom Riddle', 'Harry Potter/Voldemort', 'Harry Potter & Neville Longbottom', 'Sirius Black/Severus Snape', 'Lucius Malfoy/Narcissa Black Malfoy', 'Luna Lovegood & Harry Potter', 'Draco Malfoy & Harry Potter']","['Harry Potter', 'Tom Riddle | Voldemort', 'Kreacher (Harry Potter)', 'Ron Weasley', 'Ginny Weasley', 'Molly Weasley', 'Arthur Weasley', 'Hermione Granger', 'Severus Snape', 'Albus Dumbledore', 'Death (Harry Potter)', 'Sirius Black', 'Remus Lupin', 'Draco Malfoy', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'George Weasley', 'Fred Weasley', 'Neville Longbottom', 'Luna Lovegood', 'Minerva McGonagall', 'Filius Flitwick', 'Hannah Abbott', 'Susan Bones', 'Blaise Zabini', 'Pansy Parkinson', 'Goblins (Harry Potter)']","['Manipulative Dumbledore', 'Evil Dumbledore', 'Weasley Bashing', 'Dark Harry', 'Good Death Eaters', 'Good Voldemort', 'Time Travel', 'Master of Death Harry Potter', 'Ravenclaw', 'Ravenclaw Harry', 'Do-Over', 'Pre-Slash', 'Independent Harry', 'Smart Harry', 'Master of Death', 'Soul Bond', 'apparently the dark side does indeed have cookies', 'Hermione Granger Bashing', 'OOC characters', 'OOC Harry', 'BAMF!Harry', 'Time Travel Fix-It', 'Dumbledore Bashing', 'Slow Build', 'Alternate Universe - Canon Divergence', 'BAMF!Goblins', 'Good Tom Riddle', 'Immortal Harry', 'The Deathly Hallows', 'Sane Voldemort', 'Sane Tom Riddle', 'Good Malfoy Family', 'Harry Potter is a Horcrux', 'It may have taken 190000 words but Toms finally back!', 'Manipulative Albus Dumbledore', 'Ron Weasley Bashing', 'Molly Weasley Bashing', 'Ginny Weasley Bashing']",No summary,English,264177,45/?,3974,28415,8509,942818
work_4148136,user-2268074,Of Wizards and Heroes,storyforsomeone,"['Harry Potter - J. K. Rowling', 'The Avengers (Marvel Movies)', 'Doctor Who']",Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,04 Jan 2016,['Loki (Marvel)/Harry Potter'],"['Harry Potter', 'Tony Stark', 'Natasha Romanov', 'Clint Barton', 'Nick Fury', 'Loki (Marvel)', 'Avengers Team (MCU)', 'Steve Rogers', 'Bruce Banner', 'Thor (Marvel)', 'Thanos (Marvel)']","['Crossover', 'Powerful Harry', 'Tony Stark Needs a Hug', 'Nick Fury is Not Amused', 'Sassy Harry', 'Crossovers & Fandom Fusions', 'Post-Avengers (2012)', 'Avengers Feels', 'Hurt/Comfort', 'Loki Needs a Hug', 'BAMF Harry Potter', 'Avenger Harry Potter', 'Master of Death Harry Potter', 'Sassy Tony Stark', 'Infinity Gems', 'Infinity (Marvel)', 'New Doctor (Doctor Who)', 'Humor', 'Epic Battles', 'Slow Build', 'Harry Potter Has a Saving People Thing', 'Domestic Avengers', 'Crack', ""Don't copy to another site"", 'Angst with a Happy Ending']",No summary,English,92317,22/22,2288,26641,8314,576834
work_8909155,user-194104,Lumos,birdsofshore,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,26 Dec 2016,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Ron Weasley', 'Hermione Granger', 'Theodore Nott']","['Hogwarts Eighth Year', 'Room-sharing', 'wanking', 'Voyeurism', 'Frottage', 'Really so much wanking', 'Intercrural Sex', 'kissing in corridors', 'inter-house fraternisation', 'Wandless Magic', 'A little angst', 'some h/c', 'Magical Injury', 'Pining', 'Jealousy', 'Enemies to Lovers', 'Desperation', 'Inexperience', 'Premature Ejaculation', 'First Times', 'the sexual appetites of teenagers']",No summary,English,41476,1/1,962,25997,5869,415771
work_9065263,user-2680,Written on the Heart,who_la_hoop,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,31 Dec 2016,"['Draco Malfoy/Harry Potter', 'Hermione Granger/Ron Weasley']","['Harry Potter', 'Draco Malfoy', 'Hermione Granger', 'Ron Weasley', 'Blaise Zabini', 'Pansy Parkinson', 'Millicent Bulstrode', 'Gregory Goyle', 'Theodore Nott', 'Luna Lovegood']","['Hogwarts Eighth Year', 'Soulmarks', 'Slow Burn', 'flangst', 'Community: hd_erised', 'Slytherins', 'Families of Choice', 'Falling In Love', 'Pining', 'Bad Dreams', 'HP: EWE', 'getting drunk', 'copious swearing', 'Sarcasm', 'Muggle Studies', 'Muggle Fine Dining', 'wanking', 'sucking cock', 'Angst', 'Bad Decisions', 'Unexpected friendships', 'Teasing', 'Coming Out', 'Kissing', 'Famous Harry Potter', 'UST', 'Happy Ending', ""Blaise Zabini's dubious porn collection""]",No summary,English,113984,20/20,2041,25451,6494,433032
